"","V1","V2"
"prc",0.906801133571813,497
"prc",0.477217646142212,843
"prc",0.391566779818751,1000
"prc",0.505019694789696,1000
"prc",0.903378197685907,521
"prc",0.25766279347734,1000
"prc",0.301147206865762,1000
"prc",0.312290085738013,1000
"prc",0.67325243581196,537
"prc",0.356994857381043,1000
"prc",0.285975203247668,1000
"prc",0.385057803968552,1000
"prc",0.866804308997577,477
"prc",0.435988741497527,1000
"prc",0.68930768150398,492
"prc",0.689196553583458,523
"prc",0.201829809087749,1000
"prc",0.7661303770029,1000
"prc",0.526059368232667,411
"prc",0.840175141799538,404
"prc",0.458871433840078,505
"prc",0.4334060713174,405
"prc",0.926624415752788,558
"prc",0.504768418241292,1000
"prc",0.859371057437623,506
"prc",0.458210316696661,444
"prc",0.456328782755882,1000
"prc",0.207966040287751,1000
"prc",0.499927399234262,1000
"prc",0.153174279392606,1000
"prc",0.552512618975495,1000
"prc",0.699287594633871,509
"prc",0.832588019579941,427
"prc",0.524502187736844,1000
"prc",0.746350877333944,534
"prc",0.813928088428927,486
"prc",0.91291851287379,367
"prc",0.161288319193922,1000
"prc",0.878439319621333,436
"prc",0.771348576819268,437
"prc",0.924574295250589,466
"prc",0.263129011588536,1000
"prc",0.692140818199179,547
"prc",0.266706274861433,1000
"prc",0.304186591583797,1000
"prc",0.883612585911418,512
"prc",0.93723343396742,508
"prc",0.150865594145349,1000
"prc",0.571792335130786,422
"prc",0.858826828764423,809
"prc",0.944346100804122,659
"prc",0.800529781098971,324
"prc",0.868441797728997,387
"prc",0.307430604098401,521
"prc",0.652840431642664,439
"prc",0.930849080120085,588
"prc",0.950624458135708,496
"prc",0.781266818297844,448
"prc",0.38951908713024,424
"prc",0.272643449077127,584
"prc",0.719133081270711,478
"prc",0.615663695185646,770
"prc",0.656593438719089,1000
"prc",0.926097173636377,557
"prc",0.508354344533062,370
"prc",0.832696368415639,574
"prc",0.305033538718799,406
"prc",0.587580536893916,488
"prc",0.574142303609965,578
"prc",0.958364098670655,419
"prc",0.89146682553395,410
"prc",0.581475880736595,493
"prc",0.759805085027919,481
"prc",0.344482585579413,1000
"prc",0.889802233169914,416
"prc",0.826162339599036,542
"prc",0.513838081684548,418
"prc",0.709551631272131,340
"prc",0.878500302093944,554
"prc",0.907995837165371,357
"prc",0.868475729910036,725
"prc",0.647130662100572,460
"prc",0.528029534543554,1000
"prc",0.0653673260346712,1000
"prc",0.460043651750859,1000
"prc",0.243702549273879,1000
"prc",0.912601730594521,519
"prc",0.899160523141059,425
"prc",0.650023645360534,1000
"prc",0.231132736882998,1000
"prc",0.600075333050507,736
"prc",0.811931640393667,464
"prc",0.297208095275998,1000
"prc",0.841317318416401,406
"prc",0.608202860745437,452
"prc",-0.0118202745503582,1000
"prc",0.414982401265343,1000
"prc",0.142298733528484,1000
"prc",0.805234855424394,355
"prc",0.229713145154985,1000
"prc",0.846768912704041,543
"prc",0.553457349679962,1000
"prc",0.668310667169006,429
"prc",0.913788362762288,407
"prc",0.687406447597359,418
"prc",0.911060066482819,369
"prc",0.910883513617092,484
"prc",0.162814576971509,1000
"prc",0.977759741867582,538
"prc",0.897608446441226,529
"prc",0.34128719497819,1000
"prc",0.370302271578351,1000
"prc",0.260417980775054,1000
"prc",0.372664980539943,1000
"prc",0.486645562784272,468
"prc",0.639573134854436,1000
"prc",0.550973398740969,1000
"prc",0.0920356633506861,445
"prc",0.860101089456721,515
"prc",0.615389523863354,451
"prc",0.394289546453704,1000
"prc",0.18568467501277,1000
"prc",0.78567673384632,509
"prc",0.517901185705308,1000
"prc",0.363948433760408,508
"prc",0.800473204037795,679
"prc",0.437838697632519,500
"prc",0.915214854393008,514
"prc",0.304735204371642,1000
"prc",0.805898841680484,587
"prc",0.921999788450479,478
"prc",0.218305822635325,443
"prc",0.447036434859768,525
"prc",0.888836155399023,592
"prc",0.751907710505503,1000
"prc",0.94339372170176,525
"prc",0.362852002472306,1000
"prc",0.54484847302859,1000
"prc",0.983134202284775,527
"prc",0.855315902553426,425
"prc",0.0507148762653564,465
"prc",0.84183814367462,369
"prc",0.99349609194506,538
"prc",0.879121380228111,636
"prc",0.46930887389435,1000
"prc",0.852390687373996,425
"prc",0.376478109130015,1000
"prc",0.240389498553294,496
"prc",0.736643892283752,439
"prc",0.810907868622784,802
"prc",0.949309077451699,401
"prc",0.828966211390627,419
"prc",0.902305822737296,438
"prc",0.441088199766681,1000
"prc",0.932179281049792,396
"prc",0.637597955388985,568
"prc",0.576469206872086,475
"prc",0.259488958037988,1000
"prc",0.825770559318948,653
"prc",0.938877583527024,470
"prc",0.461207921187594,480
"prc",0.758945915683666,470
"prc",0.466605445625735,434
"prc",0.497978687562669,1000
"prc",0.778893760177216,407
