"","V1","V2"
"prc",-0.0637195685723176,0
"prc",0.0255832773195032,0
"prc",-0.0128171572985821,0
"prc",-0.00801905931704039,0
"prc",0.0618623935438547,0
"prc",0.0670726494885543,0
"prc",-0.0136222837377778,0
"prc",-0.00401404856119816,0
"prc",0.0304413580870731,0
"prc",-0.00734103692257229,0
"prc",-0.101749054482024,0
"prc",-0.00939115849067914,0
"prc",-0.0540079142407094,0
"prc",0.0673721716054441,0
"prc",-0.0434107508245563,0
"prc",0.00235322355785791,0
"prc",-0.00654336972070821,0
"prc",0.0530672278562013,0
"prc",-0.057170926663002,0
"prc",-0.0307419944278823,0
"prc",0.0586566483689582,0
"prc",0.0183995925574837,0
"prc",-0.0358330597189785,0
"prc",0.0840311546351614,0
"prc",-0.032199619818004,0
"prc",-0.0104066290689961,0
"prc",0.00888417467858423,0
"prc",-0.0246510641979894,0
"prc",0.0362847494344939,0
"prc",0.0401722407052476,0
"prc",-0.0295624928169099,0
"prc",0.0131946569136983,0
"prc",0.0509473375039285,0
"prc",0.0720936364817488,0
"prc",-0.0136111557755765,0
"prc",0.0417668527036029,0
"prc",0.0508006958130236,0
"prc",0.0144893544499635,0
"prc",-0.0156826099088671,0
"prc",-0.0801274733312939,0
"prc",-0.00871694971369032,0
"prc",0.0387012854006653,0
"prc",-0.0923255342630414,0
"prc",0.0713425661676435,0
"prc",0.0314836503760707,0
"prc",0.00846793660419244,0
"prc",-0.0163967014569789,0
"prc",-0.0282540168901723,0
"prc",0.0439355376976378,0
"prc",-0.00376580032775653,0
"prc",0.00682212522454268,0
"prc",-0.00105735223539466,0
"prc",-0.0381749364068987,0
"prc",-0.0352723372278406,0
"prc",-0.0353754285830712,0
"prc",-0.0152722400331906,0
"prc",-0.0490084090047315,0
"prc",-0.0533404104028116,0
"prc",-0.0284164936940971,0
"prc",-0.0248095674232087,0
"prc",0.0841362370406369,0
"prc",-0.00172784548344127,0
"prc",0.0756319915032124,0
"prc",0.0401358933704814,0
"prc",-0.0313363954883215,0
"prc",-0.0471580423644799,0
"prc",0.0390723135753297,0
"prc",-0.0718086929338089,0
"prc",-0.0272045088208774,0
"prc",-0.0153535831213801,0
"prc",0.0777954788737949,0
"prc",-0.0268307460088502,0
"prc",0.0262325623476257,0
"prc",0.0919625569061906,0
"prc",0.093661500569433,0
"prc",0.000839042083962875,0
"prc",-0.0445337446046737,0
"prc",0.014922243578396,0
"prc",-0.0570302952475408,0
"prc",-0.054016044321196,0
"prc",-0.00415779831326183,0
"prc",-0.0572203479455236,0
"prc",-0.0410702369931866,0
"prc",0.0303458348727402,0
"prc",-0.00508545279648959,0
"prc",-0.0466586237897476,0
"prc",0.0557648997879861,0
"prc",0.0235125816938486,0
"prc",-0.0326681104779024,0
"prc",0.0625868340249301,0
"prc",0.0346254212343517,0
"prc",0.0991886792414109,0
"prc",-0.0239139431935972,0
"prc",0.0132584289852165,0
"prc",0.0571891759089468,0
"prc",-0.0136018343614962,0
"prc",0.0533730239709657,0
"prc",0.0174273288816068,0
"prc",-0.0355106131907772,0
"prc",-0.0369380183256797,0
"prc",0.0675633968518791,0
"prc",0.0620126539202151,0
"prc",-0.0174235831431168,0
"prc",-0.00491821229147414,0
"prc",-0.0197882428736079,0
"prc",-0.0569210563892243,0
"prc",0.0276552522637169,0
"prc",0.0178247858894368,0
"prc",0.030333711382586,0
"prc",0.00706635232430463,0
"prc",0.0329761326849899,0
"prc",0.0423424858139718,0
"prc",-0.0651344399636283,0
"prc",0.0612464509033324,0
"prc",-0.012526767834948,0
"prc",0.0742773119347426,0
"prc",0.00985412249761615,0
"prc",0.0905644072838785,0
"prc",-0.00148834477598761,0
"prc",0.0147204131669566,0
"prc",-0.00495491914469384,0
"prc",0.00476705694717227,0
"prc",0.00114407023469753,0
"prc",-0.00888506746759602,0
"prc",-0.0114017391526232,0
"prc",-0.00693881168632823,0
"prc",0.0624528785442532,0
"prc",-0.00565953923042352,0
"prc",-0.00146603616045824,0
"prc",4.0695436444937e-06,0
"prc",0.0260799627824157,0
"prc",-0.0613387935186791,0
"prc",0.0367646710192967,0
"prc",-0.0306623127019288,0
"prc",0.0207611219743815,0
"prc",-0.01134506490812,0
"prc",-0.0278152297608847,0
"prc",0.0145999064471792,0
"prc",-0.0440369988541466,0
"prc",-0.00611267601943337,0
"prc",-0.0115550902142536,0
"prc",-0.00815476081936675,0
"prc",0.00127480274723733,0
"prc",0.0200365120616248,0
"prc",0.0332846483177341,0
"prc",0.0165944779888891,0
"prc",-0.0847549333111109,0
"prc",-0.00729976249055243,0
"prc",0.000510113628252464,0
"prc",-0.003608756531943,0
"prc",0.0217907609058288,0
"prc",-0.0245725535933732,0
"prc",-0.0247745329004658,0
"prc",-0.0566146930403934,0
"prc",-0.0707038287900607,0
"prc",-0.00102470369443443,0
"prc",-0.0264397075019923,0
"prc",0.0659278150689879,0
"prc",0.101780721410086,0
"prc",-0.0456118050208498,0
"prc",0.0533768587258151,0
"prc",-0.00888233198784292,0
"prc",-0.0533236916931163,0
"prc",0.0366284453231549,0
"prc",0.0467699933333286,0
"prc",-0.0270573575997396,0
"prc",0.00150282082166158,0
"prc",0.033154245542691,0
"prc",-0.0115408053725739,0
"prc",-0.0128210522924714,0
"prc",0.0638416517493041,0
"prc",0.0373859474269271,0
"prc",0.0159909915023794,0
"prc",-0.0797011262090767,0
"prc",-0.0349708059006462,0
"prc",-0.0355778982875613,0
"prc",0.0410858406993907,0
"prc",0.0117150898060451,0
"prc",-0.0698137311949669,0
"prc",-0.0275705849381127,0
"prc",0.00852488099506088,0
"prc",-0.0281495687221268,0
"prc",0.0515469790639027,0
"prc",-0.0343699856823785,0
"prc",0.0228580983165725,0
"prc",0.0204061858191648,0
"prc",-0.00888895098832162,0
"prc",-0.0346459027723062,0
"prc",-0.0289781317958499,0
"prc",0.0420184940128934,0
"prc",0.02364977809144,0
"prc",0.0206382024452529,0
"prc",-0.00143314662754682,0
"prc",0.042393538652207,0
"prc",0.0195598715726359,0
"prc",0.0125780270511613,0
"prc",-0.0151208231187261,0
"prc",0.00450243931391514,0
"prc",-0.00718198095448315,0
"prc",0.0267962514167177,0
"prc",0.153078811421041,0
"prc",-0.00546636080278047,0
"prc",-0.00408844125621459,0
"prc",0.0998543244474294,0
"prc",-0.0128442609242584,0
"prc",-0.0425426422402847,0
"prc",0.00134716238972603,0
"prc",0.0576061760568443,0
"prc",0.0516347423502628,0
"prc",0.015528162566251,0
"prc",0.089248162230075,0
"prc",-0.0451200251544223,0
"prc",-0.0201831742754096,0
"prc",-0.0136354944966368,0
"prc",0.0199332630889965,0
"prc",-0.0448247008626441,0
"prc",-0.00293580560689317,0
"prc",-0.0769859864991889,0
"prc",-0.0179572073954578,0
"prc",0.0228387251888931,0
"prc",-0.006465677291374,0
"prc",-0.00702706579575498,0
"prc",-0.0127258863654353,0
"prc",-0.0563733959712965,0
"prc",-0.00758445609105276,0
"prc",-0.0587072385926092,0
"prc",0.0339501022330175,0
"prc",0.0148227470013879,0
"prc",-0.0816865511751715,0
"prc",-0.0216456355443042,0
"prc",0.0286984890681125,0
"prc",0.0649267556810496,0
"prc",-0.0958571780544213,0
"prc",0.0294735317122118,0
"prc",0.0503905670178652,0
"prc",0.00656386177932077,0
