"","V1","V2"
"prc",0.546963887590477,414
"prc",0.758416846763598,1000
"prc",0.265897512221344,1000
"prc",0.480936099578279,1000
"prc",0.345557678015903,1000
"prc",0.456955692477013,1000
"prc",0.441684488029055,1000
"prc",0.240751542378692,1000
"prc",0.256752627719121,473
"prc",0.434389639508856,384
"prc",0.38488554049685,431
"prc",0.663825424150655,248
"prc",0.316952559603926,1000
"prc",0.335051100236345,1000
"prc",0.866994479616337,386
"prc",0.280877989052119,1000
"prc",0.763849427841385,626
"prc",0.744625673748041,69
"prc",0.749581897238671,469
"prc",0.469830052525389,1000
"prc",0.364372987036465,1000
"prc",0.300460111567678,1000
"prc",0.121542517675416,1000
"prc",0.696113324431958,340
"prc",0.159278638188125,1000
"prc",0.815010804591664,339
"prc",0.899908638057098,659
"prc",0.630010018746058,1000
"prc",0.752718194351331,333
"prc",0.324264897581409,467
"prc",0.385474920252009,1000
"prc",0.543157218352837,495
"prc",0.830800329207205,407
"prc",0.247088916170612,229
"prc",0.493024242377895,1000
"prc",0.595793515160753,433
"prc",0.336607745042546,1000
"prc",0.721894915544373,324
"prc",0.451120434234321,1000
"prc",0.375151963904135,1000
"prc",0.772991652236156,1000
"prc",0.760445194711507,236
"prc",0.781212133364569,510
"prc",0.666718782144873,262
"prc",0.59126489829272,1000
"prc",0.724483347799191,347
"prc",0.491687626463598,1000
"prc",0.84647959085437,307
"prc",0.250189708251616,1000
"prc",0.728719690013677,1000
"prc",0.907805367692502,482
"prc",0.666076764245244,469
"prc",0.437845500386411,1000
"prc",0.915382418096723,433
"prc",0.837554241371359,1000
"prc",0.390597036263595,205
"prc",0.90306923591404,547
"prc",0.337466721986512,1000
"prc",0.711688384614593,344
"prc",0.723338537374694,410
"prc",0.667039102856435,367
"prc",0.807642012304973,372
"prc",0.882888425515928,502
"prc",0.659012439277242,450
"prc",0.34004890446679,391
"prc",0.860819516119127,450
"prc",0.980620539984575,537
"prc",0.79647049840138,322
"prc",0.710454602104922,406
"prc",0.426418073867977,329
"prc",0.899416278454238,442
"prc",0.939729068400886,466
"prc",0.939114469742658,679
"prc",0.780974674393222,1000
"prc",0.457367096787647,1000
"prc",0.75223489693713,263
"prc",0.260072562478884,1000
"prc",0.926275479488586,457
"prc",0.729761588341538,391
"prc",0.377823607415764,1000
"prc",0.567715092936494,720
"prc",0.805291254447737,313
"prc",0.834040571698079,1000
"prc",0.292292336759833,504
"prc",0.728870734946766,291
"prc",0.339885289367544,1000
"prc",0.83374352077497,519
"prc",0.221182679969489,1000
"prc",0.712375359207976,266
"prc",0.87036753985483,354
"prc",0.326403202481531,1000
"prc",0.569031691790431,302
"prc",0.374928212722435,1000
"prc",0.308502940661913,199
"prc",0.19115285136043,1000
"prc",0.546831570912664,209
"prc",0.209220220233478,1000
"prc",0.420206523975175,348
"prc",0.720656076607422,1000
"prc",0.624991947237183,371
"prc",0.43668408975206,1000
"prc",0.981366172341593,355
"prc",0.850293925270329,1000
"prc",0.846281893222648,353
"prc",0.713437834672411,279
"prc",0.697813314302989,1000
"prc",0.600772396323509,450
"prc",0.915785722187994,442
"prc",0.339071104280724,1000
"prc",0.454888250357563,1000
"prc",0.740549632275075,455
"prc",0.621595607823966,183
"prc",0.44783015820216,1000
"prc",0.703838267578543,1000
"prc",0.699256932855967,290
"prc",0.608418769714441,377
"prc",0.72406579702636,1000
"prc",0.231067308324261,1000
"prc",0.558871948653284,670
"prc",0.309957379499889,1000
"prc",0.597808000531194,424
"prc",0.41163758903541,1000
"prc",0.78141236575503,323
"prc",0.88321048371019,355
"prc",0.151510907591266,1000
"prc",0.475842304814461,1000
"prc",0.800560764720408,1000
"prc",0.948030897836183,346
"prc",0.342998966191366,1000
"prc",0.281845254284677,1000
"prc",0.975892096803542,229
"prc",0.571025329505039,433
"prc",0.609335767433924,410
"prc",0.237993432297828,1000
"prc",0.248922297767564,297
"prc",0.799104033713686,416
"prc",0.434564686027702,1000
"prc",0.622394015848198,502
"prc",0.918258673858409,439
"prc",0.739288552417694,579
"prc",0.362971755305634,1000
"prc",0.645886126275667,476
"prc",0.700748905772526,1000
"prc",0.882714320540282,362
"prc",0.836387321215999,536
"prc",0.596661263236813,370
"prc",0.686793854765265,1000
"prc",0.8773288822952,553
"prc",0.775796880251637,223
"prc",0.908178751402553,472
"prc",0.806662394409524,273
"prc",0.604229690550516,1000
"prc",0.652093226836045,1000
"prc",0.528200978692986,1000
"prc",0.409267832652173,1000
"prc",0.864202126248867,677
"prc",0.858384583191033,311
"prc",0.526528510246791,425
"prc",0.523226105635621,1000
"prc",0.692883490639574,356
"prc",0.724537016619362,1000
"prc",0.397180788143921,1000
"prc",0.415950403311381,524
"prc",0.877536790737627,560
"prc",0.446498372593858,1000
"prc",0.900533123553603,711
"prc",0.527641952547482,1000
"prc",0.171631998519468,218
"prc",0.540719171620759,505
"prc",0.469147926397329,206
"prc",0.330966046741598,1000
"prc",0.623710087274439,1000
"prc",0.675241115411707,211
"prc",0.642402591786402,313
"prc",0.694196132313022,258
"prc",0.40286164466876,1000
"prc",0.598689254142125,1000
"prc",0.684250527950479,1000
"prc",0.479979902501127,1000
"prc",0.846100369185282,443
"prc",0.61408709665176,1000
"prc",0.725960015771618,1000
"prc",0.639300065384447,1000
"prc",0.832068987501164,249
"prc",0.283806646892837,1000
"prc",0.364753739709473,1000
"prc",0.248193105087232,1000
"prc",0.666298804439093,1000
"prc",0.3237565645371,1000
"prc",0.824221256572534,599
"prc",0.572153316116801,291
"prc",0.281221701286587,1000
"prc",0.826602187199408,520
"prc",0.471452486070932,1000
"prc",0.765959431198152,440
"prc",0.886149774323784,395
"prc",0.643750725843597,366
"prc",0.834808100654068,393
"prc",0.901491957260113,511
"prc",0.634923695245685,1000
"prc",0.314797240332974,1000
"prc",0.570809339509875,1000
"prc",0.462891733675611,1000
"prc",0.284335816010431,1000
"prc",0.637462078730631,292
"prc",0.840532034352495,308
"prc",0.203347831143468,1000
"prc",0.822081969101347,479
"prc",0.258320588814277,1000
"prc",0.312052164619387,458
"prc",0.712318213912202,315
"prc",0.995797642214479,284
"prc",0.552906076387301,591
"prc",0.121904147880736,1000
"prc",0.965313592761317,423
"prc",0.258972472725984,1000
"prc",0.45353194060425,1000
"prc",0.813879147436762,308
"prc",0.604776154418531,1000
"prc",0.864317542544621,337
"prc",0.884681688932081,528
"prc",0.770573154209985,1000
"prc",0.770041198725356,471
"prc",0.66697776578732,379
"prc",0.632698055652208,1000
"prc",0.448913374831352,1000
"prc",0.826332491055569,356
"prc",0.596979914616574,312
"prc",0.336795555396626,1000
"prc",0.984021002664139,407
"prc",0.930381779330691,454
"prc",0.942825914680154,390
"prc",0.549408875670211,1000
"prc",0.557482642459446,357
"prc",0.54017845076801,1000
"prc",0.833987434686837,287
"prc",0.323467510962384,186
"prc",0.71628894439935,1000
"prc",0.868429188333525,477
"prc",0.89757318045104,454
"prc",0.964921463664402,670
"prc",0.267250669089456,1000
