"","V1","V2"
"prc",0.362450128396717,81
"prc",0.415859685142287,86
"prc",0.409338051830875,53
"prc",0.509371847555443,84
"prc",0.306528926356239,79
"prc",0.238288301404967,59
"prc",0.443115408813179,116
"prc",0.366251040559773,86
"prc",0.421727945408145,65
"prc",0.295345162890085,95
"prc",0.27188792775659,70
"prc",0.219347474101164,51
"prc",0.380649394853881,85
"prc",0.478870031408162,87
"prc",0.379701682561826,102
"prc",0.471355593166515,101
"prc",0.276746711064422,85
"prc",0.21400945445194,95
"prc",0.445918737594221,102
"prc",0.488125258286977,122
"prc",0.221489956857381,66
"prc",0.361578608187025,132
"prc",0.473823763382092,91
"prc",0.621030701059738,148
"prc",0.263197956487135,70
"prc",0.478315489427826,102
"prc",0.279484531442982,69
"prc",0.340923099831915,76
"prc",0.417498161780703,77
"prc",0.219120818330158,82
"prc",0.531897007086698,141
"prc",0.521042904837568,100
"prc",0.174528213740126,75
"prc",0.50613093489014,85
"prc",0.332507485045741,87
"prc",0.343343404103984,80
"prc",0.489828264515701,50
"prc",0.241191041825668,48
"prc",0.3650117317494,84
"prc",0.246256349521927,66
"prc",0.436577555906101,102
"prc",0.313190646039541,70
"prc",0.620724307785505,132
"prc",0.297609974474957,60
"prc",0.363414865513971,87
"prc",0.350417526281603,74
"prc",0.392522619140937,117
"prc",0.490286755016001,81
"prc",0.641335272022578,72
"prc",0.630001424159124,104
"prc",0.555153159151657,111
"prc",0.526314033566079,84
"prc",0.659246071569037,102
"prc",0.342485587740609,88
"prc",0.605277656353645,120
"prc",0.339792117059194,97
"prc",0.509374516141035,137
"prc",0.473366930506685,91
"prc",0.397730463384012,77
"prc",0.364961737813245,82
"prc",0.445826940281024,73
"prc",0.496834161394257,101
"prc",0.362375461714817,75
"prc",0.317247636049036,61
"prc",0.445645049695546,127
"prc",0.203031717848179,37
"prc",0.486740775861796,95
"prc",0.514402027433994,76
"prc",0.496891041860423,76
"prc",0.175188613875276,54
"prc",0.334560627772418,51
"prc",0.699715044001373,97
"prc",0.392824717538577,76
"prc",0.531098684421284,149
"prc",0.410984955871405,65
"prc",0.295841284745428,95
"prc",0.25909838861585,61
"prc",0.357368477663098,93
"prc",0.431368851458252,93
"prc",0.329555484299712,98
"prc",0.312084534402535,48
"prc",0.348019572675009,94
"prc",0.554116534526076,86
"prc",0.273447268353958,181
"prc",0.405952863022502,113
"prc",0.345539682745276,57
"prc",0.374043257078521,70
"prc",0.465947554327694,84
"prc",0.37998625277852,112
"prc",0.305450583975397,65
"prc",0.228699751938785,69
"prc",0.342749839425087,72
"prc",0.456305435613966,106
"prc",0.495915878926057,91
"prc",0.397166096785416,96
"prc",0.305844591413899,73
"prc",0.678833117638441,96
"prc",0.409461905428154,103
"prc",0.316514656410059,89
"prc",0.404236244526966,121
"prc",0.373680728466853,81
"prc",0.423967155101253,80
"prc",0.463683581604969,80
"prc",0.476684785134652,122
"prc",0.691405451459737,87
"prc",0.466232797861391,128
"prc",0.372784684413825,69
"prc",0.225179045061197,59
"prc",0.197082159627119,66
"prc",0.43948123789922,61
"prc",0.433081553935749,98
"prc",0.519549061241103,100
"prc",0.365391893385928,95
"prc",0.232215931091056,47
"prc",0.273606916952732,78
"prc",0.447256940759572,54
"prc",0.268775329159792,111
"prc",0.372749397818218,91
"prc",0.55561865538943,88
"prc",0.373074237160823,78
"prc",0.502645392481457,89
"prc",0.469273394156138,80
"prc",0.364494949536142,96
"prc",0.518210619069344,60
"prc",0.360445593656315,96
"prc",0.488303739560184,85
"prc",0.550387647256401,116
"prc",0.323388102095866,49
"prc",0.387586829554764,75
"prc",0.310899011710586,83
"prc",0.366854688249455,58
"prc",0.326816112857823,113
"prc",0.283576855555761,76
"prc",0.561906189111007,101
"prc",0.575175278696286,88
"prc",0.61529944921168,88
"prc",0.355943726081145,61
"prc",0.512562925481584,100
"prc",0.403008392346913,103
"prc",0.353225065508456,103
"prc",0.404794475785365,78
"prc",0.283306660635726,72
"prc",0.225370332737654,47
"prc",0.621514107818514,95
"prc",0.168914348266325,24
"prc",0.266387219036948,53
"prc",0.341937198298892,91
"prc",0.421276070707131,110
"prc",0.540451369313341,119
"prc",0.50195158198275,42
"prc",0.151135137970468,47
"prc",0.5974174507123,105
"prc",0.469165968573196,97
"prc",0.282518615855233,71
"prc",0.442230909443734,78
"prc",0.401012131584187,82
"prc",0.270631938913253,62
"prc",0.277412884265148,48
"prc",0.589326590453001,84
"prc",0.27597905445077,88
"prc",0.356012357522131,96
"prc",0.703126827141307,81
"prc",0.357456649613804,74
"prc",0.22686923620565,66
"prc",0.267891533687784,53
"prc",0.511063494442725,76
"prc",0.368942578400248,64
"prc",0.417067667797902,76
"prc",0.272556624419841,59
"prc",0.362653623413952,61
"prc",0.523082719211485,74
"prc",0.526288693864264,58
"prc",0.290314728298645,61
"prc",0.417253464191933,54
"prc",0.510769968376696,131
"prc",0.587475260992662,93
"prc",0.358318230103994,80
"prc",0.391802681971013,98
"prc",0.438499348645519,162
"prc",0.29662644757524,90
"prc",0.449347449757122,96
"prc",0.461802460561488,68
"prc",0.234138244248415,76
"prc",0.461197012313368,89
"prc",0.489120937016628,59
"prc",0.250210110076575,62
"prc",0.482972097988332,71
"prc",0.207408716805352,75
"prc",0.580230464159566,130
"prc",0.526522558989442,126
"prc",0.773014700669686,181
"prc",0.483646557297485,85
"prc",0.408143006490872,48
"prc",0.202532536425244,48
"prc",0.671511806100972,127
"prc",0.259656827890625,66
"prc",0.287019655725133,115
"prc",0.43623101039534,69
"prc",0.612102132651626,115
"prc",0.597660145769809,76
"prc",0.360539579945343,88
"prc",0.187515047149842,47
"prc",0.352423926361599,77
"prc",0.479146319386348,76
"prc",0.311027121853229,96
"prc",0.418416888557155,61
"prc",0.332924470200989,69
"prc",0.30882176522896,79
"prc",0.624260600752508,118
"prc",0.629844374872525,114
"prc",0.377140024894775,77
"prc",0.467439635974885,80
"prc",0.398323710660505,92
"prc",0.514163466600847,66
"prc",0.591774349118053,77
"prc",0.315018717765662,62
"prc",0.322464046527212,63
"prc",0.281259957566017,80
"prc",0.420850978082265,140
"prc",0.217057943459345,37
"prc",0.449162373297172,103
"prc",0.498188575250188,66
"prc",0.364314337389763,92
"prc",0.450767880857867,85
"prc",0.356314438551883,100
"prc",0.484696942756829,85
"prc",0.384566264436306,72
"prc",0.369784327195592,92
"prc",0.791413289727826,111
"prc",0.333045486307831,85
"prc",0.499907200226341,91
"prc",0.286062716142658,63
"prc",0.360284859531687,86
"prc",0.322466634473964,65
"prc",0.43261579506921,62
"prc",0.295465077569745,47
"prc",0.351717363755383,91
"prc",0.404220110276604,63
"prc",0.859216217369426,108
"prc",0.500629595833118,94
"prc",0.367418952915343,112
"prc",0.536311775682238,119
"prc",0.375885736939004,63
"prc",0.303649876434356,84
"prc",0.502260105418881,111
"prc",0.394563726143291,88
"prc",0.306082037400966,92
"prc",0.295833400982049,68
"prc",0.340823420389355,67
"prc",0.499727577667172,78
"prc",0.312296225781388,107
"prc",0.334538981534504,105
"prc",0.515755423782028,125
"prc",0.350827866501412,75
"prc",0.294794432713522,114
"prc",0.497768866846557,86
"prc",0.199478576469107,58
"prc",0.432200131280823,55
"prc",0.277409905475911,84
"prc",0.59133808869485,94
"prc",0.307117620924415,74
"prc",0.523774102028898,111
"prc",0.405231704833899,80
"prc",0.376189879536738,74
"prc",0.477949761385281,126
"prc",0.210634417840663,69
"prc",0.506388128161905,102
"prc",0.347905777914851,98
"prc",0.38125039039344,70
"prc",0.364586605167601,86
"prc",0.636334337999533,96
"prc",0.319785611224452,110
"prc",0.39569494819086,76
"prc",0.511640597952018,105
"prc",0.419391331367889,112
"prc",0.370212323807691,86
"prc",0.293882831036862,93
"prc",0.229863358408797,56
"prc",0.285930392660529,101
"prc",0.315068978134214,74
"prc",0.339440419801383,69
"prc",0.379249306845607,89
"prc",0.451714719353865,49
"prc",0.573753743479759,130
"prc",0.353749879777212,84
"prc",0.324634596732281,90
"prc",0.546079774054826,96
"prc",0.32242949273839,78
"prc",0.353265648420498,72
"prc",0.408339277160737,77
"prc",0.429747055825211,94
