"","V1","V2"
"prc",0.310399816207149,81
"prc",0.337796736129322,139
"prc",0.194764582369586,78
"prc",0.434344451203212,116
"prc",0.534348705316729,91
"prc",0.532968869873268,112
"prc",0.302956840347535,69
"prc",0.520744542916689,91
"prc",0.506491760453209,128
"prc",0.150631566947399,62
"prc",0.30768085931446,79
"prc",0.315869994263767,88
"prc",0.684654681378172,97
"prc",0.61706088810867,92
"prc",0.330484397744796,62
"prc",0.249247660755782,98
"prc",0.32673351456046,84
"prc",0.36211717640908,82
"prc",0.406545668815756,88
"prc",0.342723882548949,71
"prc",0.574093844632929,88
"prc",0.32174745694935,58
"prc",0.467729627382302,82
"prc",0.450953824925328,105
"prc",0.443113879774168,105
"prc",0.400499209512902,96
"prc",0.637754008280953,91
"prc",0.253827835499656,87
"prc",0.407293164673827,64
"prc",0.594647631455103,91
"prc",0.28060267539074,65
"prc",0.302990813457827,78
"prc",0.169518697400413,103
"prc",0.559081501177896,110
"prc",0.297402028455673,63
"prc",0.503409493835826,96
"prc",0.370126141345713,75
"prc",0.349312892150243,92
"prc",0.550349633519666,126
"prc",0.292225981104169,77
"prc",0.541990957542085,128
"prc",0.367301493862863,79
"prc",0.238876303597079,126
"prc",0.237258800602354,72
"prc",0.185058095132311,105
"prc",0.281642002742372,72
"prc",0.295336787594373,49
"prc",0.556790590243524,104
"prc",0.450192190427698,100
"prc",0.353043903930697,64
"prc",0.462138562375935,131
"prc",0.240671113982943,49
"prc",0.599916313145054,115
"prc",0.325039447537422,50
"prc",0.388903802059335,92
"prc",0.196974982558658,72
"prc",0.32313153117676,89
"prc",0.438359951586919,50
"prc",0.187912148857014,73
"prc",0.288046539862293,93
"prc",0.486280876537237,154
"prc",0.518402142050658,142
"prc",0.473094056746101,75
"prc",0.381342566315925,110
"prc",0.314035714416052,78
"prc",0.392593161970669,101
"prc",0.365003363281927,90
"prc",0.350867305708793,80
"prc",0.499389130085451,86
"prc",0.417158416683475,73
"prc",0.571503394674145,105
"prc",0.239182043138015,79
"prc",0.664273122860776,142
"prc",0.365158197579577,80
"prc",0.298776856531919,78
"prc",0.511609449829979,125
"prc",0.417354178422624,86
"prc",0.271537823895832,109
"prc",0.62618338701023,102
"prc",0.365582955944918,89
"prc",0.332917243228933,59
"prc",0.205790004739538,81
"prc",0.361171529404819,70
"prc",0.639747139789785,183
"prc",0.473529751044607,82
"prc",0.491978705244906,85
"prc",0.282410830961285,52
