"","V1","V2"
"prc",0.939408683145017,169
"prc",0.550724460146956,1000
"prc",0.950411346686237,156
"prc",0.331434565297711,1000
"prc",0.618968321320911,226
"prc",0.368904077795645,1000
"prc",0.758475936812294,155
"prc",0.340510217876484,1000
"prc",0.454364760897542,1000
"prc",0.468810147076261,385
"prc",0.562195087034328,170
"prc",0.856773529311313,203
"prc",0.450728120090549,152
"prc",0.864594369131487,144
"prc",0.599186305951911,168
"prc",0.952221961719367,202
"prc",0.60268839085292,233
"prc",0.961624805906824,222
"prc",0.429921208413537,1000
"prc",0.558376083763535,1000
"prc",0.499132811265322,190
"prc",0.965642785689994,171
"prc",0.387266705007676,1000
"prc",0.766824052796937,210
"prc",0.899625680062409,202
"prc",0.867238149284294,178
"prc",0.706297403009718,238
"prc",0.274040468244028,1000
"prc",0.673908655403876,194
"prc",0.9282292245942,143
"prc",0.560292941572912,156
"prc",0.736090474314622,183
"prc",0.960078402513675,162
"prc",0.624984057958,193
"prc",0.388008692530075,169
"prc",0.685597990173846,139
"prc",0.984325162153326,134
"prc",0.486282215635566,1000
"prc",0.637152912357968,1000
"prc",0.501212963775056,1000
"prc",0.240975227800983,1000
"prc",0.840201438495926,134
"prc",0.777204481985274,213
"prc",0.761122265912812,211
"prc",0.369958088412223,1000
"prc",0.940664756120931,179
"prc",0.929310140720404,207
"prc",0.925650819049527,207
"prc",0.593700457319033,1000
"prc",0.860889429865661,234
"prc",0.539211827778239,1000
"prc",0.964332196404975,227
"prc",0.610384808981097,157
"prc",0.38214433042643,1000
"prc",0.382393902505511,165
"prc",0.717011755514963,222
"prc",0.312841824672422,1000
"prc",0.771037672929393,158
"prc",0.388444595791984,1000
"prc",0.967077643774888,210
"prc",0.639985848866476,177
"prc",0.623778225365734,1000
"prc",0.245869352738282,1000
"prc",0.507960957365987,1000
"prc",0.401543607917048,1000
"prc",0.562988848124138,205
"prc",0.3575457490378,272
"prc",0.42751815910999,1000
"prc",0.624156879042001,193
"prc",0.841825057538774,1000
"prc",0.368120782490016,1000
"prc",0.9621396380221,170
"prc",0.920712007008785,210
"prc",0.631827693793411,1000
"prc",0.263397927952967,185
"prc",0.832371992004268,153
"prc",0.336424863875351,1000
"prc",0.213629554309791,1000
"prc",0.575864633375267,1000
"prc",0.696244002246827,158
"prc",0.904526799113727,259
"prc",0.364583091341215,1000
"prc",0.40706594941188,152
"prc",0.578204505866868,208
"prc",0.655741745697371,191
"prc",0.511047926773226,1000
"prc",0.70548427730397,178
"prc",0.963884678961453,168
"prc",0.866582001477261,202
"prc",0.368247697403764,169
"prc",0.584719019467194,181
"prc",0.939043912123524,145
"prc",0.832612948693043,191
"prc",0.525529059394464,1000
"prc",0.95180030675678,246
"prc",0.575208017419951,144
"prc",0.44385697920898,156
"prc",0.785966608025061,279
"prc",0.720378500820302,184
"prc",0.97811465002779,171
"prc",0.359970531284298,1000
"prc",0.791544681168435,215
"prc",0.547488156160084,1000
"prc",0.887999668973042,256
"prc",0.338933969690811,1000
"prc",0.412685551050612,198
"prc",0.499927634764828,1000
"prc",0.952016147976632,172
"prc",0.844161063551391,157
"prc",0.393787952432153,196
"prc",0.609837371034219,205
"prc",0.920358979608864,148
"prc",0.640755151288913,138
"prc",0.933538753393234,164
"prc",0.830306997714455,192
"prc",0.488529781920507,145
"prc",0.422113425115525,1000
"prc",0.911199787905549,186
"prc",0.681228571507495,185
"prc",0.488322509450509,1000
"prc",0.584794591445768,151
"prc",0.316372546251023,1000
"prc",0.314095667231755,1000
"prc",0.971308029996341,210
"prc",0.645921115179126,159
"prc",0.386629255378948,245
"prc",0.44730587301648,1000
"prc",0.68557894097495,154
"prc",0.577775709015664,1000
"prc",0.950431703553334,159
"prc",0.703538907984016,177
"prc",0.370538662756044,1000
"prc",0.949428014302005,196
"prc",0.741920408171912,156
"prc",0.872125970601451,210
"prc",0.712112351594602,166
"prc",0.954799747341039,181
"prc",0.695219371851315,149
"prc",0.900013384454902,226
"prc",0.703161595177234,1000
"prc",0.799554681861956,167
"prc",0.927191014684664,263
"prc",0.940569566800168,177
"prc",0.479579602632964,162
"prc",0.553763006876095,1000
"prc",0.82232395509331,151
"prc",0.50779407480549,177
"prc",0.717009947087397,180
"prc",0.895993669809518,167
"prc",0.752761422729521,159
"prc",0.656518698122133,166
"prc",0.49448799817622,170
"prc",0.374763080053141,1000
"prc",0.919002998255047,135
"prc",0.738228693394465,180
"prc",0.822029704611529,250
"prc",0.442726634940242,1000
"prc",0.927119297486748,188
"prc",0.707153836849566,194
"prc",0.974846558453625,317
"prc",0.185933365003735,1000
"prc",0.837813202072592,136
"prc",0.547096941528805,207
"prc",0.453898718113299,1000
"prc",0.200904052087891,1000
"prc",0.305333091075003,1000
"prc",0.852093792757859,225
"prc",0.974364177880845,165
"prc",0.875157526986418,147
"prc",0.6881700638846,264
"prc",0.382800471495983,1000
"prc",0.924374731084076,183
"prc",0.364228474766783,1000
"prc",0.726590734230829,193
"prc",0.407994440572848,1000
"prc",0.787670909043621,165
"prc",0.89295391786807,162
