"","V1","V2"
"prc",0.132830409160541,39
"prc",0.209092010108425,44
"prc",0.25171760069042,35
"prc",0.159733360043416,17
"prc",0.142787714275696,24
"prc",0.128370978195841,41
"prc",0.275541841236728,65
"prc",0.244573326002186,46
"prc",0.133678425001528,49
"prc",0.176171101387042,38
"prc",0.140014011553836,26
"prc",0.184721937294611,31
"prc",0.123623477375938,50
"prc",0.236712983367125,37
"prc",0.184800517032033,47
"prc",0.271587193540535,50
"prc",0.159208802310933,34
"prc",0.188290218391876,31
"prc",0.138301629097584,39
"prc",0.0920356307328478,28
"prc",0.124484550496929,48
"prc",0.222573000088188,44
"prc",0.092052128708684,21
"prc",0.146785002154682,35
"prc",0.297197219815617,75
"prc",0.215975455371298,49
"prc",0.374401189492029,40
"prc",0.143721178362475,57
"prc",0.0826654162918966,21
"prc",0.12066228672789,24
"prc",0.252708628600025,45
"prc",0.0863923073877745,49
"prc",0.13278839893073,38
"prc",0.0696515466117611,36
"prc",0.0720512683391936,25
"prc",0.220263660411697,24
"prc",0.104427499228577,22
"prc",0.168524891306628,65
"prc",0.295017255366798,27
"prc",0.161366467572128,57
"prc",0.262358326773141,30
"prc",0.132538612902384,42
"prc",0.126829274982652,55
"prc",0.14414581447438,25
"prc",0.293006136985496,65
"prc",0.17399968157285,36
"prc",0.154589485006188,59
"prc",0.266022146341811,28
"prc",0.0561656139033171,19
"prc",0.102485556044598,17
"prc",0.198554500820225,49
"prc",0.170167173635142,33
"prc",0.106259366031371,34
"prc",0.107780230799873,38
"prc",0.076695784922397,14
"prc",0.140612449735476,50
"prc",0.0953027458174848,31
"prc",0.0660157710341189,19
"prc",0.140768419185872,21
"prc",0.307995491155113,39
"prc",0.125201702513458,26
"prc",0.210502553781787,23
"prc",0.313314538565738,36
"prc",0.0955633227578273,26
"prc",0.147662311046037,40
"prc",0.205613048385244,46
"prc",0.131777392390421,35
"prc",0.161179691002905,36
"prc",0.0403815366972384,26
"prc",0.207130207708471,54
"prc",0.174399278051421,47
"prc",0.0951605367381126,32
"prc",0.171557728882477,29
"prc",0.183110470150543,40
"prc",0.211828667083755,39
"prc",0.217734619658075,53
"prc",0.0851905412142914,33
"prc",0.150402081836672,25
"prc",0.147632568725111,25
"prc",0.109875828926725,31
"prc",0.112720453388368,31
"prc",0.0796231365181944,54
"prc",0.188860165556783,47
"prc",0.0736727073794121,37
"prc",0.143588730310291,44
"prc",0.168822614489598,26
"prc",0.148958067867868,21
"prc",0.132549128058531,6
"prc",0.035003922690327,14
"prc",0.140872347838081,42
"prc",0.101854780576393,17
"prc",0.188702269301147,48
"prc",0.10762429320436,17
"prc",0.216532122154592,38
"prc",0.114161602965757,80
"prc",0.105437298525746,37
"prc",0.259804945091407,37
"prc",0.17856120746528,34
"prc",0.11622739936846,34
"prc",0.210623784625318,51
"prc",0.145589975709388,49
"prc",0.118926465336379,20
"prc",0.197010261349964,46
"prc",0.235152977165565,48
"prc",0.255825857834014,73
"prc",0.0605992783987712,24
"prc",0.198667044959707,35
"prc",0.0995046188156394,32
"prc",0.15454934174341,25
"prc",0.162720275055434,32
"prc",0.101829812968807,50
"prc",0.1609448960838,64
"prc",0.272409443543932,47
"prc",0.139670775303544,46
"prc",0.203708287794143,59
"prc",0.0884243393716786,65
"prc",0.204973532505808,67
"prc",0.154410220718961,37
"prc",0.182244982255221,52
"prc",0.191068697993224,37
"prc",0.290047198228319,103
"prc",0.166078038773518,21
"prc",0.0896369899234132,22
"prc",0.0959475568837176,29
"prc",0.0963229143047961,35
"prc",0.182575136737204,40
"prc",0.152169646732509,37
"prc",0.143923928946001,15
"prc",0.113354630394674,52
"prc",0.146689399942829,19
"prc",0.0899622339605555,42
"prc",0.163746321680682,50
"prc",0.249612475473288,39
"prc",0.155866039459794,26
"prc",0.147067214924404,27
"prc",0.25234306854342,41
"prc",0.126910149897905,23
"prc",0.185474974217587,55
"prc",0.172664213371737,34
"prc",0.157444341966298,6
"prc",0.117337165082458,44
"prc",0.10921081451133,33
"prc",0.123327990675564,13
"prc",0.127826290462604,28
"prc",0.197253072769655,42
"prc",0.134371163949334,47
"prc",0.0875426677992458,31
"prc",0.232613080068875,49
"prc",0.170443980710252,50
"prc",0.153695459343566,22
"prc",0.198906165358117,42
"prc",0.11119212503965,64
"prc",0.206849146918485,27
"prc",0.162419688718065,29
"prc",0.098101104064388,23
"prc",0.173531130882637,25
"prc",0.0671790350957171,25
"prc",0.125221627155757,25
"prc",0.172610107070639,35
"prc",0.204002636622674,22
"prc",0.169966625027249,65
"prc",0.144482696352746,49
"prc",0.0992591959650756,25
"prc",0.260803080474702,44
"prc",0.224485869371862,44
"prc",0.113351591973036,39
"prc",0.102545235399522,22
"prc",0.138313714369912,36
"prc",0.188017418040693,37
"prc",0.154454770759478,39
"prc",0.188529659776455,21
"prc",0.21879950575421,39
"prc",0.104960018791733,28
"prc",0.153523590599059,39
"prc",0.21452261422359,47
"prc",0.259596363798003,45
"prc",0.148486332100652,28
"prc",0.0698975611786705,34
"prc",0.190997321310581,68
"prc",0.140236306608855,55
"prc",0.185916529399178,45
"prc",0.13145413291531,32
"prc",0.0830122345258646,18
"prc",0.184592987034908,58
"prc",0.257612585149632,26
"prc",0.227614947402046,69
"prc",0.206800515921421,61
"prc",0.153842433210937,30
"prc",0.144386858628405,42
"prc",0.198997656112792,47
"prc",0.227736539485152,50
"prc",0.153852237767047,42
"prc",0.129277637878469,32
"prc",0.141773716660545,34
"prc",0.221934299501864,31
"prc",0.201025311214959,53
"prc",0.142927205537756,38
"prc",0.166155293106887,47
"prc",0.0964287526971277,26
"prc",0.296287858232344,66
"prc",0.16873816403889,28
"prc",0.109238229058135,11
"prc",0.106917233166157,25
"prc",0.0921825267347124,25
"prc",0.28414796477275,99
"prc",0.146174022271937,35
"prc",0.196539855228883,47
"prc",0.197453347389751,27
"prc",0.156264583529064,32
"prc",0.116574347193773,36
"prc",0.258207831935884,59
"prc",0.18066050365622,47
"prc",0.124932179133243,11
"prc",0.0903431180692917,30
"prc",0.156844102173459,58
"prc",0.156732864894667,47
"prc",0.14041581914888,30
"prc",0.101437870081989,19
"prc",0.420547011507967,49
"prc",0.24891822502017,50
"prc",0.122304277428079,32
"prc",0.152348710568257,32
"prc",0.12989876081674,27
"prc",0.199740419129056,51
"prc",0.239537374926731,53
"prc",0.129735475583185,30
"prc",0.14211033778119,33
"prc",0.264715011322177,36
"prc",0.191606903051519,32
"prc",0.154948673247743,21
"prc",0.136343998753776,38
"prc",0.17063930982596,38
"prc",0.137476449419434,36
"prc",0.268917971116071,32
"prc",0.140081237417956,30
"prc",0.196005231025537,40
"prc",0.0641159065170031,30
