"","V1","V2"
"prc",0.943589820398712,296
"prc",0.297326483173552,1000
"prc",0.580875090829407,1000
"prc",0.315069369954769,1000
"prc",0.594979008042491,1000
"prc",0.257829434793333,1000
"prc",0.426382082835132,1000
"prc",0.668582130004378,315
"prc",0.578433704069432,362
"prc",0.381840572850231,1000
"prc",0.566182820455116,272
"prc",0.654608976424617,526
"prc",0.720972251247469,303
"prc",0.752960632500403,281
"prc",0.72583887600066,314
"prc",0.388805579734857,1000
"prc",0.325482199021487,1000
"prc",0.40156947472571,1000
"prc",0.339596766025266,1000
"prc",0.46902814545833,497
"prc",0.401528517011845,1000
"prc",0.931471523089225,321
"prc",0.279362255610599,1000
"prc",0.755493795809646,387
"prc",0.314571016119136,1000
"prc",0.491165125505159,751
"prc",0.217250930801144,1000
"prc",0.363805182981214,441
"prc",0.741935987810732,250
"prc",0.38946924208773,1000
"prc",0.966769009956396,347
"prc",0.468478007302346,1000
"prc",0.664576547466876,236
"prc",0.793485716250086,223
"prc",0.970882189359662,394
"prc",0.682463182142991,1000
"prc",0.981638170431788,402
"prc",0.938075880684397,294
"prc",0.372235402258697,1000
"prc",0.414367228824755,1000
"prc",0.683526942987068,1000
"prc",0.287383196701971,292
"prc",0.528885108217889,318
"prc",0.263430976867676,1000
"prc",0.554585720677221,253
"prc",0.564063440843978,276
"prc",0.622919472818099,1000
"prc",0.425398254081351,1000
"prc",0.378227175816017,362
"prc",0.941018638703242,917
"prc",0.384242333415713,1000
"prc",0.98637664366477,394
"prc",0.180814287791978,1000
"prc",0.672876682379009,401
"prc",0.483327604474171,378
"prc",0.84513960046438,262
"prc",0.0408133433803039,393
"prc",0.535779574330093,1000
"prc",0.528504736798213,1000
"prc",0.569811898922803,297
"prc",0.255608768578546,1000
"prc",0.810898543682461,399
"prc",0.941675067167072,431
"prc",0.966561479311363,507
"prc",0.12245383075968,1000
"prc",0.599473933680166,393
"prc",0.639673176390283,1000
"prc",0.540991768460063,349
"prc",0.628105452145797,1000
"prc",0.959820971559441,424
"prc",0.484637403973543,1000
"prc",0.466212992127254,333
"prc",0.806663033497684,322
"prc",0.448634722525729,253
"prc",0.844863026786376,377
"prc",0.38568494804934,435
"prc",0.511243649384043,234
"prc",0.526902811510452,314
"prc",0.210941887782229,1000
"prc",0.422383969481669,1000
"prc",0.824341760135676,364
"prc",0.509151634489935,1000
"prc",0.197664568476817,1000
"prc",0.961860323279147,359
"prc",0.818964566375841,1000
"prc",0.389829095586696,1000
"prc",0.668046902124679,1000
"prc",0.813362430781126,252
"prc",0.7223810505615,568
"prc",0.432021353457707,470
"prc",0.624968618318877,379
"prc",0.967797936059023,295
"prc",0.5318232565081,1000
"prc",0.686633258902778,308
"prc",0.553038925291496,1000
"prc",0.296814829410036,1000
"prc",0.477501425873671,1000
"prc",0.242076045659316,1000
"prc",0.953697339403352,272
"prc",0.403472177392127,442
"prc",0.72378030439437,276
"prc",0.649399967690674,356
"prc",0.577687321839598,1000
"prc",0.923331357301304,284
"prc",0.878266751574462,297
"prc",0.710825736908352,485
"prc",0.62212489430957,1000
"prc",0.984774262580436,247
"prc",0.922370736231553,294
"prc",0.228414840448611,1000
"prc",0.53383889325657,1000
"prc",0.470966455065554,1000
"prc",0.51482077498975,260
"prc",0.582861859077478,354
"prc",0.319913966957407,1000
"prc",0.263342141929977,1000
"prc",0.400934187417266,1000
"prc",0.394086907854231,1000
"prc",0.597330525837035,388
"prc",0.205333034993679,1000
"prc",0.286975428096804,1000
"prc",0.613269365437183,1000
"prc",0.773073978092083,331
"prc",0.580518747703446,1000
"prc",0.99255237694574,436
"prc",0.740599369912719,1000
"prc",0.784973162655518,304
"prc",0.365513512688671,1000
"prc",0.94862872542923,350
"prc",0.436002885198367,1000
"prc",0.90042500207018,323
"prc",0.435488239854355,1000
"prc",0.419897946311599,1000
"prc",0.382226078081693,1000
"prc",0.705830464385377,1000
"prc",0.37425121891988,1000
"prc",0.833994736511479,253
"prc",0.60528640701052,306
"prc",0.763703134613952,296
"prc",0.513335409948566,216
"prc",0.244476931841642,1000
"prc",0.812593973990457,472
"prc",0.843445267135679,342
"prc",0.616562828206658,1000
"prc",0.638667281744454,284
"prc",0.548222960294498,1000
"prc",0.909866379053496,351
"prc",0.898096848416197,375
"prc",0.52086616406692,1000
"prc",0.950328991237078,490
"prc",0.78583439660496,1000
"prc",0.338310427589379,345
"prc",0.597585250084818,1000
"prc",0.824269716116582,316
"prc",0.440214630691517,1000
"prc",0.690845563514706,439
"prc",0.733288912878682,373
"prc",0.761425687730604,765
"prc",0.518186838325003,1000
"prc",0.291330176091881,1000
"prc",0.780063928314941,348
"prc",0.49004748229887,337
"prc",0.680745405071945,410
"prc",0.352588231320329,1000
"prc",0.238698298887843,1000
"prc",0.466257779968574,675
"prc",0.576720486742024,261
"prc",0.927730517443635,292
"prc",0.583276993458104,395
"prc",0.489671350794242,1000
"prc",0.150161429468688,1000
"prc",0.633942617666816,1000
"prc",0.214319346153049,435
"prc",0.673930618811545,287
"prc",0.923407928223776,298
"prc",0.644696262075803,1000
"prc",0.29163511008426,1000
"prc",0.88487819419699,414
"prc",0.187515514663001,1000
"prc",0.735458584849303,301
"prc",0.411845455558642,1000
"prc",0.794037127209937,330
"prc",0.953258953851593,316
"prc",0.766925913770957,1000
"prc",0.819293829594173,345
"prc",0.441400988924262,1000
"prc",0.695057955406168,261
"prc",0.432151846441568,399
"prc",0.767400649275777,350
"prc",0.589567983285615,362
"prc",0.70929185741161,320
"prc",0.422852356453591,1000
"prc",0.276795392508491,1000
"prc",0.825940763212594,289
"prc",0.82664094908236,280
"prc",0.605331843490073,1000
"prc",0.389597551070482,1000
"prc",0.729340579105066,325
"prc",0.756807283936616,290
"prc",0.36222167001745,473
"prc",0.675508127391302,1000
"prc",0.371131591809293,386
"prc",0.533566067213302,1000
"prc",0.46287547126102,1000
"prc",0.78561801907789,1000
"prc",0.59855291862406,1000
"prc",0.266155718790879,1000
"prc",0.433531840514465,457
"prc",0.632053777027656,250
"prc",0.335149344265388,1000
"prc",0.806550637946702,403
"prc",0.454937403458627,1000
"prc",0.26742003748869,1000
"prc",0.965836138619731,407
"prc",0.678319582286492,260
"prc",0.681827397843567,333
"prc",0.793625658177131,379
"prc",0.40454196672704,1000
"prc",0.242771767969152,1000
"prc",0.161881701770586,1000
"prc",0.617310739968556,1000
"prc",0.798046791949766,1000
"prc",0.437541645205598,1000
"prc",0.672331352727305,263
"prc",0.174456831699274,1000
"prc",0.363582341797723,1000
"prc",0.535091084520716,1000
"prc",0.910596542087767,333
"prc",0.929722671698341,440
"prc",0.910952763476719,272
"prc",0.633179686963558,339
"prc",0.346368689309148,309
"prc",0.421572959681279,1000
"prc",0.876479797887013,349
"prc",0.81441907372837,338
"prc",0.941172759450388,343
"prc",0.0992450878462371,364
"prc",0.400415145771797,1000
"prc",0.266889103467339,1000
"prc",0.769613580723457,413
"prc",0.303112498365854,498
"prc",0.487518051651434,1000
"prc",0.395955569329945,343
"prc",0.331749838493837,264
"prc",0.500267788307449,1000
"prc",0.668152374334122,410
