"","V1","V2"
"prc",0.863878017574476,610
"prc",0.360902081325869,438
"prc",0.97331704197488,766
"prc",0.918454734215915,401
"prc",0.513093715862316,492
"prc",0.603309551171739,461
"prc",0.902127891760685,302
"prc",0.374182859425269,1000
"prc",0.185550226017321,519
"prc",0.927537995865386,491
"prc",0.680566290072439,1000
"prc",0.832116579874327,407
"prc",0.797284513173223,436
"prc",0.0696075554005802,636
"prc",0.22963746278145,1000
"prc",0.657121712323643,816
"prc",0.577013816063603,543
"prc",0.507061141515698,439
"prc",0.408381808322909,1000
"prc",0.32293093661029,528
"prc",0.965035338913474,452
"prc",0.867683038352167,1000
"prc",0.731084799855655,1000
"prc",0.299546921446043,1000
"prc",0.193239066778847,1000
"prc",0.924062488500175,423
"prc",0.933064632729499,560
"prc",0.974844241030879,456
"prc",0.744865419900081,636
"prc",0.837930635813916,853
"prc",0.713141411077231,426
"prc",0.319513217187395,1000
"prc",0.22831107742774,1000
"prc",0.488679337749331,1000
"prc",0.624578708508874,921
"prc",0.580383970084436,1000
"prc",0.486360917790044,439
"prc",0.562145014722631,351
"prc",0.896690235747134,480
"prc",0.633594477448759,922
"prc",0.422458123585173,1000
"prc",0.996298899892352,461
"prc",0.285809730471787,386
"prc",0.82535084856528,502
"prc",0.125583880264677,1000
"prc",0.381104119514645,412
"prc",0.857355470732585,451
"prc",0.676015122245778,406
"prc",0.696363904522549,351
"prc",0.610236242039166,366
"prc",0.337993680086608,1000
"prc",0.28201724213475,1000
"prc",0.607759247670936,603
"prc",0.260772261517853,1000
"prc",0.93789331567492,480
"prc",0.736835888851726,496
"prc",0.771434626313766,441
"prc",0.373361565300136,1000
"prc",0.413327326831024,1000
"prc",0.572104355594253,474
"prc",0.954715685772837,434
"prc",0.894759606168258,563
"prc",0.479780535457437,1000
"prc",0.341062424576421,1000
"prc",0.143383976850184,1000
"prc",0.661856286209442,465
"prc",0.813071970645265,462
"prc",0.812412236890226,552
"prc",0.975448918318851,505
"prc",0.875478105163019,412
"prc",0.138828983607647,1000
"prc",0.189397192251887,1000
"prc",0.726472427849384,592
"prc",0.707301754066173,488
