"","V1","V2"
"prc",0.86582895984654,152
"prc",0.609714812809492,500
"prc",0.952023989703579,179
"prc",0.826443131446984,146
"prc",0.192965630021896,142
"prc",0.907171874973631,147
"prc",0.952140654574203,161
"prc",0.912997849294733,170
"prc",0.645680002667302,141
"prc",0.835684102439486,108
"prc",0.631517152536624,500
"prc",0.913905338110293,159
"prc",0.885580838940965,173
"prc",0.25875822157946,175
"prc",0.874939050607602,143
"prc",0.697556275700895,187
"prc",0.958509490934803,110
"prc",0.564541567290457,164
"prc",0.95048734088264,155
"prc",0.767814210378656,153
"prc",0.45128517617088,139
"prc",0.483556454552557,500
"prc",0.850539573340439,158
"prc",0.949109889384286,170
"prc",0.347381822712281,500
"prc",0.798985857324784,195
"prc",0.693411463862102,500
"prc",0.919697046088164,133
"prc",0.434965982211425,141
"prc",0.475221666439309,500
"prc",0.8974070959341,118
"prc",0.55061837314975,105
"prc",0.838529730772636,164
"prc",0.655548637550251,155
"prc",0.780328134494815,163
"prc",0.433393832887432,500
"prc",0.347213899022808,139
"prc",0.911013511073429,129
"prc",0.840411621474606,137
"prc",0.858821373286785,137
"prc",0.5581115185484,142
"prc",0.595546613471473,500
"prc",0.720445791779853,143
"prc",0.897754780208582,156
"prc",0.823939497874794,176
"prc",0.655884093504545,162
"prc",0.296393076268335,188
"prc",0.929137269674125,135
"prc",0.889790120297203,137
"prc",0.337163165466056,500
"prc",0.970592527385509,156
"prc",0.727321282914821,123
"prc",0.948815823359159,148
"prc",0.723223676311546,126
"prc",0.770439703537918,179
"prc",0.611803439290573,159
"prc",0.924893783441946,134
"prc",0.805742185991988,141
"prc",0.658673987349532,152
"prc",0.804670476263352,97
"prc",0.804659903999053,154
"prc",0.553398912377546,500
"prc",0.701916221036192,123
"prc",0.355729150473524,500
"prc",0.724677656895901,133
"prc",0.540793776879562,500
"prc",0.906845155555536,173
"prc",0.485740986698325,193
"prc",0.53169783320004,500
"prc",0.688528614663793,500
"prc",0.692159610754792,164
"prc",0.969924143369437,173
"prc",0.272162061169671,500
"prc",0.801010798087672,179
"prc",0.569690964568187,169
"prc",0.531156714631646,500
"prc",0.613643074786364,500
"prc",0.74578550406823,178
"prc",0.826009109314969,137
"prc",0.825541610966491,125
"prc",0.607715149154412,140
"prc",0.697564056946659,153
"prc",0.916801051227559,156
"prc",0.671906731803628,134
"prc",0.441027641661611,223
"prc",0.825472296626471,157
"prc",0.729481924142615,142
"prc",0.921312457534905,134
"prc",0.381548175343184,500
"prc",0.931825374654841,151
"prc",0.832673342067602,137
"prc",0.403447198905051,500
"prc",0.499128647724933,500
"prc",0.926460928000583,146
"prc",0.687424437389435,124
"prc",0.741084588563216,500
"prc",0.799145549243572,124
"prc",0.974251665878018,154
"prc",0.896195015322198,172
"prc",0.574310008929495,123
"prc",0.965101894064277,106
"prc",0.661477465839947,151
"prc",0.18879459026854,500
"prc",0.464675939377105,147
"prc",0.509754204713356,500
"prc",0.8304429127853,160
"prc",0.950318648361181,161
"prc",0.294058720403734,500
"prc",0.566460353587115,184
"prc",0.829761829108511,205
"prc",0.328943719727845,500
"prc",0.581832395756946,179
"prc",0.505794158447534,500
"prc",0.806041812578983,200
"prc",0.972980356245649,139
"prc",0.948636078659226,128
"prc",0.571500333718517,500
"prc",0.984513185324841,208
"prc",0.296297468037582,500
"prc",0.62749967504658,500
"prc",0.354381718264491,500
"prc",0.359890222503785,135
"prc",0.523056043750223,186
"prc",0.443884754382877,500
"prc",0.927427835470321,167
"prc",0.823403504037974,127
"prc",0.747758750475067,173
"prc",0.72669569818376,111
"prc",0.858741141965284,147
"prc",0.83711629358175,121
"prc",0.616419825076728,500
"prc",0.866446065387743,161
"prc",0.750163254802864,185
"prc",0.219889184282362,500
"prc",0.918538708860675,159
"prc",0.895776187124498,139
"prc",0.357942993660439,500
"prc",0.637174994365184,161
"prc",0.766211061510166,135
"prc",0.753020008122001,193
"prc",0.872637871470229,173
"prc",0.899755386644792,165
"prc",0.347744294040489,129
"prc",0.628060080321031,134
"prc",0.755218125688022,106
"prc",0.84648204913509,146
"prc",0.86928980199474,156
"prc",0.475406693112032,179
"prc",0.217060997202518,500
"prc",0.729683689608732,163
"prc",0.727238552254241,500
"prc",0.602539718288052,149
"prc",0.782200315419365,184
"prc",0.926850312900748,130
"prc",0.823898574200404,148
"prc",0.957252277937882,116
"prc",0.955833529140435,191
"prc",0.974319778811917,131
"prc",0.860028194857067,151
"prc",0.268178718700165,500
"prc",0.635787820900042,145
"prc",0.856084069666252,108
"prc",0.497801018000635,500
"prc",0.887326810225917,169
"prc",0.393641810976334,500
"prc",0.944170076747005,153
"prc",0.953733246043032,301
"prc",0.89272665723647,209
"prc",0.621160647466633,140
"prc",0.909921219974172,124
"prc",0.864551464789638,130
"prc",0.608838735267009,107
"prc",0.838506947755448,164
"prc",0.67169136512915,91
"prc",0.883912181125625,135
"prc",0.510860661008194,162
"prc",0.502937532915716,193
"prc",0.257851530694786,500
"prc",0.830885612615841,127
"prc",0.392165919409736,137
"prc",0.540034416971692,165
"prc",0.856994323395923,141
"prc",0.538410751638277,500
"prc",0.858317869021466,153
"prc",0.18131780535914,500
"prc",0.50129616833018,174
"prc",0.43059509727556,500
"prc",0.842302097911563,81
"prc",0.886981400843783,153
"prc",0.983867816462675,177
"prc",0.894581968750001,112
"prc",0.779354103247398,101
"prc",0.963246276036051,148
"prc",0.763000413346305,170
"prc",0.740489666898023,232
"prc",0.835722064407652,247
"prc",0.735172882064373,236
"prc",0.680628236255371,202
"prc",0.497117062473633,147
"prc",0.685724074669255,125
"prc",0.904666963763827,171
"prc",0.549068718758211,500
"prc",0.797047705864351,142
"prc",0.477110966610923,177
"prc",0.719195871546718,500
"prc",0.643997621962837,500
"prc",0.686670702473607,500
"prc",0.330746544278501,154
"prc",0.79791348247661,203
"prc",0.917883734647915,161
"prc",0.935025629998714,500
"prc",0.685085200686373,208
"prc",0.896443831332612,143
"prc",0.699398795946264,123
"prc",0.963758939411491,148
"prc",0.822959234810197,170
"prc",0.780921916723909,136
"prc",0.67356808553815,500
"prc",0.69697521920042,109
"prc",0.890803385936819,157
"prc",0.810936810494419,114
"prc",0.171541016254136,500
"prc",0.204112159551907,500
"prc",0.574939240948023,147
"prc",0.781283206890757,186
"prc",0.163125223486009,500
"prc",0.885096843600931,147
"prc",0.658951673985404,188
"prc",0.962817740763592,372
"prc",0.460090553022775,141
"prc",0.419289154474459,500
"prc",0.59620375107846,500
