"","V1","V2"
"prc",0.212575889253971,44
"prc",0.127870633449478,62
"prc",0.149924055440717,33
"prc",0.164890217609868,46
"prc",0.352743523699213,94
"prc",0.346351035361763,47
"prc",0.0130059279153562,41
"prc",0.246859045989318,75
"prc",0.320073674892934,78
"prc",0.133855070901176,21
"prc",0.144969241658189,44
"prc",0.286395774472267,68
"prc",0.0681654792906278,27
"prc",0.137327022146543,36
"prc",0.213652033988459,38
"prc",0.261853058879976,45
"prc",0.257761867412585,60
"prc",0.354616312874189,50
"prc",0.0947596416789491,36
"prc",0.289728802651916,65
"prc",0.176864453003851,32
"prc",0.229779313050083,33
"prc",0.126232394882587,60
"prc",0.241263731611509,77
"prc",0.200233508840331,44
"prc",0.276178535673968,31
"prc",0.320241075385837,63
"prc",0.176854458737881,42
"prc",0.0298867306310464,40
"prc",0.243959274289527,56
"prc",0.292637389531341,45
"prc",0.102360292168553,31
"prc",0.146305579546309,21
"prc",0.143257296963084,32
"prc",0.453576478867828,85
"prc",0.221310888823834,37
"prc",0.118460646781924,36
"prc",0.108720518608267,44
"prc",0.0865277698283613,32
"prc",0.111441247427982,49
"prc",0.170347021893306,45
"prc",0.298128845084586,40
"prc",0.177041408947724,31
"prc",0.213462083657345,22
"prc",0.388644767299057,77
"prc",0.344433451019885,52
"prc",0.181568771757679,33
"prc",0.278067375335879,32
"prc",0.134422288321726,28
"prc",0.304263516087907,50
"prc",0.258188578935212,57
"prc",0.183583846022466,76
"prc",0.323140261318973,101
"prc",0.312064866970348,69
"prc",0.187614829745052,62
"prc",0.206088472507602,24
"prc",0.254521792544801,34
"prc",-0.00385547910835229,25
"prc",0.388596083352653,54
"prc",0.05042437274639,34
"prc",0.251856037430904,65
"prc",0.196268658570525,26
"prc",0.249678003189483,64
"prc",0.221961578269416,98
"prc",0.0882280380091648,59
"prc",0.146601807343883,39
"prc",0.300140878941645,50
"prc",0.128217886225686,28
"prc",0.366685143704252,79
"prc",0.242878486158728,46
"prc",0.106066564780879,52
"prc",0.184689066767528,46
"prc",0.308659878384103,35
"prc",0.16671659542275,22
"prc",0.310558704336393,49
"prc",0.242930397626889,40
"prc",0.252122797765769,44
"prc",0.326225988500679,63
"prc",0.202445015394238,27
"prc",0.17103918123899,28
"prc",0.449757459903885,71
"prc",0.261519406872217,78
"prc",0.259326049682283,45
"prc",0.265449632718684,50
"prc",0.192509450073007,36
"prc",0.183885246072987,48
"prc",0.323692091147361,40
"prc",0.207121659939031,56
"prc",0.268749784938169,39
"prc",0.203595232549306,39
"prc",0.127225673845421,31
"prc",0.291946421313264,34
"prc",0.123079966169453,68
"prc",0.167458838892498,46
"prc",0.348219960704994,75
"prc",0.247874899815275,45
"prc",0.104550831219017,47
"prc",0.208528647486522,36
"prc",0.114609441061997,18
"prc",0.13477694332837,21
"prc",0.243641976175702,57
"prc",0.247161958540936,32
"prc",0.17532419582135,41
"prc",0.305643821716236,87
"prc",-0.0374860568285244,30
"prc",0.0634886922653509,49
"prc",0.279295192775408,46
"prc",0.324583622197182,48
"prc",0.268366800852613,70
"prc",0.192489256760854,24
"prc",0.143156643626098,44
"prc",0.318583326513021,41
"prc",0.326992992600061,96
"prc",0.356669310049574,51
"prc",0.305710543817932,51
"prc",0.144115968395901,40
"prc",0.200846309549467,33
"prc",0.227287974165953,23
"prc",0.149524039038019,18
"prc",0.110087200806421,46
"prc",0.290495806327729,58
"prc",0.18117212572902,38
"prc",0.351772328531552,38
"prc",0.293634529064921,31
"prc",0.118680101227125,39
"prc",0.0911849786881723,24
"prc",0.11197839008699,28
"prc",0.354721243509055,42
"prc",0.199636324203993,46
"prc",0.307961878486471,59
"prc",0.399082974359557,59
"prc",0.313891128546504,58
"prc",0.353822778067369,93
"prc",0.198499673645414,44
"prc",0.0495952420028876,51
"prc",0.119528876964058,29
"prc",0.250752472106057,29
"prc",0.38138883464504,45
"prc",0.366639012963986,65
"prc",0.161677254105955,42
"prc",0.278999054294865,63
"prc",0.324514966389694,49
"prc",0.197283640763741,86
"prc",0.271787653282997,58
"prc",0.110065309758408,45
"prc",0.287984034743288,45
"prc",0.0706198734783695,42
"prc",0.162382236938449,35
"prc",0.27327360522915,59
"prc",0.289373348241069,55
"prc",0.3051321256158,38
"prc",0.219579768789311,46
"prc",0.0931531245539001,24
"prc",0.232248999354904,35
"prc",0.233774341367934,64
"prc",0.357411705077279,46
"prc",0.445552303489736,57
"prc",0.25193905208689,40
"prc",0.297767854824881,46
"prc",0.13493095987796,38
"prc",0.0643727120011132,32
"prc",0.341132138558097,98
"prc",0.0904970987943713,35
"prc",0.21121414283537,40
"prc",0.0220717782183897,41
"prc",0.285308118302046,30
"prc",0.215035858660863,35
"prc",0.121714198445153,40
"prc",0.234577778213676,43
"prc",0.257386296998764,65
"prc",0.176016287297814,35
"prc",0.235440699118737,63
"prc",0.30147724525656,46
"prc",0.150053405762541,38
"prc",0.406624152128968,55
"prc",0.14072042807818,17
"prc",0.276794704212716,65
"prc",0.177304359964351,28
"prc",0.231294894404162,53
"prc",0.1685399439825,24
"prc",0.0930387622601919,22
