"","V1","V2"
"prc",-0.0733529459276036,11
"prc",-0.0979125499789256,19
"prc",-0.125012997433854,15
"prc",-0.0580584526744069,29
"prc",-0.104606915872508,16
"prc",-0.0714048841247773,23
"prc",-0.128248817672423,15
"prc",-0.0752963219054372,17
"prc",-0.101695903084679,27
"prc",-0.0988152137886295,9
"prc",-0.0659214916075671,11
"prc",-0.0716382935464236,32
"prc",-0.0516317007143744,25
"prc",-0.0161415971304272,17
"prc",-0.064693862518807,24
"prc",-0.0981273517512954,20
"prc",-0.119385671599531,11
"prc",-0.105759908574469,20
"prc",-0.102802251081128,16
"prc",-0.0943968825889569,15
"prc",-0.141189628449433,23
"prc",-0.0539119541949099,31
"prc",-0.0338719123843875,15
"prc",-0.0977020631677599,20
"prc",-0.108437169765798,14
"prc",-0.0816123901946726,16
"prc",-0.0979288514937256,21
"prc",-0.11386381346148,11
"prc",-0.0590924326080245,11
"prc",-0.0634601870710578,20
"prc",-0.0239787316522287,27
"prc",-0.0237850992286614,37
"prc",-0.08067504312697,20
"prc",-0.0586573169075464,25
"prc",-0.0984097777776347,19
"prc",-0.14028309374582,13
"prc",-0.0550676503947333,13
"prc",-0.00569569278535817,24
"prc",-0.0807206622022661,17
"prc",-0.0607697230545512,23
"prc",-0.104622715655897,20
"prc",-0.126262182523223,17
"prc",-0.129453847160764,15
"prc",-0.0655442502647273,32
"prc",-0.0812405692838936,14
"prc",-0.116664471636508,13
"prc",-0.0802376762200512,14
"prc",-0.0798969037973267,9
"prc",-0.0479452041625137,33
"prc",-0.108080693343654,14
"prc",-0.136656016760195,14
"prc",-0.0307036796529029,28
"prc",-0.115281870176687,13
"prc",-0.125518871674259,8
"prc",-0.128274291053633,15
"prc",-0.0386759637364679,36
"prc",-0.100540120984501,16
"prc",-0.0338600813402046,19
"prc",-0.103984739922316,13
"prc",-0.0815014481698802,26
"prc",-0.073474951634987,22
"prc",-0.00280433862086605,17
"prc",-0.0759002003191477,10
"prc",-0.0553928970367483,26
"prc",-0.10506267249849,24
"prc",-0.1293034471072,27
"prc",-0.0575827350190786,20
"prc",-0.103251356120934,19
"prc",-0.0932048383224573,13
"prc",-0.0757495145020349,13
"prc",-0.0290193955236863,21
"prc",-0.0250412343175826,17
"prc",-0.105746925737544,22
"prc",-0.156665405460871,12
"prc",-0.0575956610073427,27
"prc",-0.0694166183993951,26
